qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
KLIEJDFO_00013	BP	0031564	transcription antitermination	9.63001467229	0.755288486911	2	100
KLIEJDFO_00013	BP	0032784	regulation of DNA-templated transcription elongation	9.54762821729	0.753356915259	4	100
KLIEJDFO_00013	CC	0008023	transcription elongation factor complex	0.11402466144	0.353730465	4	1
KLIEJDFO_00013	BP	0006353	DNA-templated transcription termination	9.07421940823	0.742092421919	5	100
KLIEJDFO_00013	BP	0042254	ribosome biogenesis	0.0613506163966	0.340664670157	52	1
KLIEJDFO_00014	MF	0070180	large ribosomal subunit rRNA binding	10.6426752485	0.778387605886	1	100
KLIEJDFO_00014	CC	1990904	ribonucleoprotein complex	4.485359585	0.612214252588	1	100
KLIEJDFO_00014	BP	0006412	translation	3.44745800854	0.574297654093	1	100
KLIEJDFO_00014	CC	0005840	ribosome	3.1707140295	0.563250363977	2	100
KLIEJDFO_00014	MF	0003735	structural constituent of ribosome	3.78891825	0.587333888664	3	100
KLIEJDFO_00015	CC	0015934	large ribosomal subunit	7.66997135946	0.706827234803	1	100
KLIEJDFO_00015	BP	0006417	regulation of translation	7.5463706537	0.70357395797	1	100
KLIEJDFO_00015	MF	0000049	tRNA binding	7.08942040231	0.691309019448	1	100
KLIEJDFO_00015	MF	0019843	rRNA binding	6.18192125842	0.665717580137	2	100
KLIEJDFO_00015	MF	0003735	structural constituent of ribosome	3.7889673231	0.587335718959	3	100
KLIEJDFO_00015	BP	0006412	translation	3.44750265914	0.574299399967	6	100
KLIEJDFO_00015	MF	0016787	hydrolase activity	0.122096646277	0.355436263928	10	5
KLIEJDFO_00015	MF	0005515	protein binding	0.0503266142001	0.337273578561	11	1
KLIEJDFO_00015	CC	0022626	cytosolic ribosome	0.104207032558	0.351572177629	12	1
KLIEJDFO_00015	BP	0000470	maturation of LSU-rRNA	0.119828710485	0.354962844093	43	1
KLIEJDFO_00015	BP	0000027	ribosomal large subunit assembly	0.0998799754517	0.350588707954	46	1
KLIEJDFO_00015	BP	0034249	negative regulation of cellular amide metabolic process	0.0946329898616	0.34936711442	49	1
KLIEJDFO_00015	BP	2000113	negative regulation of cellular macromolecule biosynthetic process	0.0945847166267	0.349355720395	50	1
KLIEJDFO_00015	BP	0051248	negative regulation of protein metabolic process	0.0806016387823	0.345922901093	53	1
KLIEJDFO_00015	BP	0010629	negative regulation of gene expression	0.0704603654917	0.343242427325	60	1
KLIEJDFO_00016	MF	0070180	large ribosomal subunit rRNA binding	10.6427149988	0.778388490496	1	100
KLIEJDFO_00016	CC	0015934	large ribosomal subunit	7.66990066819	0.70682538167	1	100
KLIEJDFO_00016	BP	0006412	translation	3.44747088479	0.574298157566	1	100
KLIEJDFO_00016	MF	0003735	structural constituent of ribosome	3.7889324016	0.587334416482	3	100
KLIEJDFO_00017	CC	1990904	ribonucleoprotein complex	4.48532172941	0.612212954904	1	100
KLIEJDFO_00017	MF	0003735	structural constituent of ribosome	3.78888627225	0.587332695974	1	100
KLIEJDFO_00017	BP	0006412	translation	3.44742891265	0.574296516414	1	100
KLIEJDFO_00017	CC	0005840	ribosome	3.17068726927	0.563249272916	2	100
KLIEJDFO_00017	MF	0042803	protein homodimerization activity	0.0962211626166	0.349740366565	3	1
KLIEJDFO_00017	MF	0043022	ribosome binding	0.0894401695551	0.348124309693	4	1
KLIEJDFO_00017	MF	0003924	GTPase activity	0.0665044918842	0.342144850949	9	1
KLIEJDFO_00017	CC	0005829	cytosol	0.0672834918105	0.342363517483	13	1
KLIEJDFO_00017	MF	0003729	mRNA binding	0.0493580427989	0.336958604909	15	1
KLIEJDFO_00018	MF	0032549	ribonucleoside binding	9.87998247177	0.761099020213	1	100
KLIEJDFO_00018	CC	0000428	DNA-directed RNA polymerase complex	7.12812079579	0.692362812071	1	100
KLIEJDFO_00018	BP	0006351	DNA-templated transcription	5.62482074002	0.649066549849	1	100
KLIEJDFO_00018	MF	0003899	DNA-directed 5'-3' RNA polymerase activity	7.98610822831	0.715030889919	3	100
KLIEJDFO_00018	CC	0008023	transcription elongation factor complex	0.113771455675	0.35367599566	9	1
KLIEJDFO_00018	MF	0003677	DNA binding	3.24279471532	0.566172695888	10	100
KLIEJDFO_00018	CC	0005829	cytosol	0.0672860893242	0.342364244486	11	1
KLIEJDFO_00018	MF	0005515	protein binding	0.0503274804927	0.337273858911	19	1
KLIEJDFO_00018	CC	0016020	membrane	0.00746461073521	0.317244986517	24	1
KLIEJDFO_00018	BP	0036460	cellular response to cell envelope stress	0.222135534635	0.373134584547	28	1
KLIEJDFO_00018	BP	0090605	submerged biofilm formation	0.137281195878	0.358498744818	29	1
KLIEJDFO_00018	BP	0042128	nitrate assimilation	0.101210185955	0.350893272225	33	1
KLIEJDFO_00018	BP	0031564	transcription antitermination	0.0963022598253	0.349759343049	36	1
KLIEJDFO_00018	BP	0032784	regulation of DNA-templated transcription elongation	0.0954783771973	0.349566183764	38	1
KLIEJDFO_00018	BP	0055072	iron ion homeostasis	0.0946860159768	0.349379626926	39	1
KLIEJDFO_00018	BP	0044780	bacterial-type flagellum assembly	0.093957968065	0.349207522949	40	1
KLIEJDFO_00018	BP	0009408	response to heat	0.0934588077579	0.349089140365	41	1
KLIEJDFO_00018	BP	0071973	bacterial-type flagellum-dependent cell motility	0.0871075172694	0.347554302828	45	1
KLIEJDFO_00018	BP	0046677	response to antibiotic	0.0850721309501	0.347050668704	50	1
KLIEJDFO_00018	BP	2000142	regulation of DNA-templated transcription initiation	0.0749262936785	0.344445113494	61	1
KLIEJDFO_00019	MF	0003899	DNA-directed 5'-3' RNA polymerase activity	7.98610940364	0.715030920114	1	100
KLIEJDFO_00019	CC	0000428	DNA-directed RNA polymerase complex	7.12812184485	0.692362840597	1	100
KLIEJDFO_00019	BP	0006351	DNA-templated transcription	5.62482156784	0.649066575189	1	100
KLIEJDFO_00019	MF	0000287	magnesium ion binding	5.64779631008	0.649769145994	4	100
KLIEJDFO_00019	MF	0008270	zinc ion binding	5.11375280595	0.633049592596	6	100
KLIEJDFO_00019	CC	0008023	transcription elongation factor complex	0.11377333146	0.353676399399	9	1
KLIEJDFO_00019	MF	0003677	DNA binding	3.24279519257	0.566172715129	11	100
KLIEJDFO_00019	CC	0005829	cytosol	0.0672871986909	0.342364554975	11	1
KLIEJDFO_00019	MF	0005515	protein binding	0.0503283102575	0.337274127437	21	1
KLIEJDFO_00019	CC	0016020	membrane	0.00746473380657	0.317245089933	24	1
KLIEJDFO_00019	BP	0036460	cellular response to cell envelope stress	0.222139197052	0.373135148696	28	1
KLIEJDFO_00019	BP	0090605	submerged biofilm formation	0.137283459276	0.358499188314	29	1
KLIEJDFO_00019	BP	0042128	nitrate assimilation	0.101211854638	0.350893653025	33	1
KLIEJDFO_00019	BP	0031564	transcription antitermination	0.0963038475906	0.349759714501	36	1
KLIEJDFO_00019	BP	0032784	regulation of DNA-templated transcription elongation	0.095479951379	0.349566553624	38	1
KLIEJDFO_00019	BP	0055072	iron ion homeostasis	0.0946875770945	0.349379995248	39	1
KLIEJDFO_00019	BP	0044780	bacterial-type flagellum assembly	0.0939595171792	0.349207889852	40	1
KLIEJDFO_00019	BP	0009408	response to heat	0.0934603486423	0.349089506292	41	1
KLIEJDFO_00019	BP	0071973	bacterial-type flagellum-dependent cell motility	0.0871089534381	0.347554656103	45	1
KLIEJDFO_00019	BP	0046677	response to antibiotic	0.0850735335608	0.347051017827	50	1
KLIEJDFO_00019	BP	2000142	regulation of DNA-templated transcription initiation	0.0749275290116	0.344445441138	61	1
KLIEJDFO_00020	BP	0009408	response to heat	9.32277986836	0.748042464553	1	1
KLIEJDFO_00021	BP	0009228	thiamine biosynthetic process	8.59633125306	0.730419151157	1	100
KLIEJDFO_00021	MF	0005506	iron ion binding	6.37174562769	0.671218441471	1	100
KLIEJDFO_00021	MF	0051539	4 iron, 4 sulfur cluster binding	6.25459410148	0.667833388199	2	100
KLIEJDFO_00021	MF	0036355	2-iminoacetate synthase activity	4.82915902874	0.623782047394	5	30
KLIEJDFO_00022	BP	0009229	thiamine diphosphate biosynthetic process	8.97118952515	0.73960222764	1	100
KLIEJDFO_00022	MF	0016783	sulfurtransferase activity	8.4449133919	0.726653133461	1	100
KLIEJDFO_00022	CC	0005737	cytoplasm	1.99050842104	0.509555970529	1	100
KLIEJDFO_00022	BP	0009228	thiamine biosynthetic process	8.59627457598	0.730417747735	3	100
KLIEJDFO_00022	CC	1902508	2-iminoacetate synthase complex	0.247729471811	0.376969567339	3	1
KLIEJDFO_00022	MF	0016829	lyase activity	0.0947214578509	0.349387988148	6	2
KLIEJDFO_00022	MF	0005515	protein binding	0.050169890545	0.337222819822	7	1
KLIEJDFO_00024	MF	0008641	ubiquitin-like modifier activating enzyme activity	10.1298510684	0.766834239446	1	100
KLIEJDFO_00024	CC	1990228	sulfurtransferase complex	0.214522622254	0.371951684186	1	1
KLIEJDFO_00024	BP	0018117	protein adenylylation	0.160900448345	0.36294320208	1	1
KLIEJDFO_00024	CC	1902503	adenylyltransferase complex	0.210032054929	0.371244077237	2	1
KLIEJDFO_00024	MF	0016779	nucleotidyltransferase activity	5.01774057392	0.629952556069	3	94
KLIEJDFO_00024	BP	0052838	thiazole metabolic process	0.13560032115	0.358168373781	3	1
KLIEJDFO_00024	BP	0018131	oxazole or thiazole biosynthetic process	0.134848442752	0.358019931662	5	1
KLIEJDFO_00024	MF	0005524	ATP binding	2.99669818848	0.556055341649	7	100
KLIEJDFO_00024	BP	0009229	thiamine diphosphate biosynthetic process	0.0893941218733	0.348113129894	7	1
KLIEJDFO_00024	BP	0009228	thiamine biosynthetic process	0.0856582524477	0.347196309989	9	1
KLIEJDFO_00024	MF	0046872	metal ion binding	2.52844620944	0.535583807512	15	100
KLIEJDFO_00025	MF	0004789	thiamine-phosphate diphosphorylase activity	11.7390806414	0.802189202623	1	100
KLIEJDFO_00025	BP	0009229	thiamine diphosphate biosynthetic process	8.97115283475	0.739601338307	1	100
KLIEJDFO_00025	BP	0009228	thiamine biosynthetic process	8.59623941891	0.730416877183	3	100
KLIEJDFO_00025	MF	0000287	magnesium ion binding	5.64768684949	0.649765802066	3	100
KLIEJDFO_00026	BP	0009229	thiamine diphosphate biosynthetic process	8.97129195413	0.739604710391	1	100
KLIEJDFO_00026	MF	0016830	carbon-carbon lyase activity	6.37048173487	0.67118208856	1	100
KLIEJDFO_00026	MF	0051539	4 iron, 4 sulfur cluster binding	6.25462427552	0.667834264131	2	100
KLIEJDFO_00026	BP	0009228	thiamine biosynthetic process	8.59637272435	0.730420178054	3	100
KLIEJDFO_00026	MF	0008270	zinc ion binding	5.11373299527	0.633048956582	5	100
KLIEJDFO_00027	BP	0006355	regulation of DNA-templated transcription	3.52109663032	0.577161779156	1	100
KLIEJDFO_00027	CC	0005737	cytoplasm	1.99048725322	0.509554881267	1	100
KLIEJDFO_00028	MF	0000210	NAD+ diphosphatase activity	12.7455528633	0.823077276546	1	100
KLIEJDFO_00028	BP	0006742	NADP catabolic process	0.188982106922	0.367821448966	1	1
KLIEJDFO_00028	BP	0110155	NAD-cap decapping	0.183737915281	0.366939487605	2	1
KLIEJDFO_00028	MF	0035529	NADH pyrophosphatase activity	9.68559028221	0.75658680811	3	76
KLIEJDFO_00028	BP	0048255	mRNA stabilization	0.151396808823	0.36119694661	3	1
KLIEJDFO_00028	MF	0110153	RNA NAD-cap (NMN-forming) hydrolase activity	9.5236842048	0.752793980139	4	60
KLIEJDFO_00028	MF	0030145	manganese ion binding	8.71207756936	0.733275640789	5	100
KLIEJDFO_00028	MF	0000287	magnesium ion binding	5.64771850127	0.649766769004	6	100
KLIEJDFO_00028	MF	0008270	zinc ion binding	5.11368235458	0.633047330778	7	100
KLIEJDFO_00028	BP	0019677	NAD catabolic process	0.120315339272	0.355064800312	8	1
KLIEJDFO_00028	BP	0034661	ncRNA catabolic process	0.117356024641	0.354441549652	11	1
KLIEJDFO_00028	BP	0006734	NADH metabolic process	0.110513733366	0.352969715776	12	1
KLIEJDFO_00028	BP	0006402	mRNA catabolic process	0.0898362058036	0.348220343753	21	1
KLIEJDFO_00029	MF	0004853	uroporphyrinogen decarboxylase activity	11.1279789123	0.789067241386	1	100
KLIEJDFO_00029	BP	0006782	protoporphyrinogen IX biosynthetic process	8.8196706872	0.735913949085	1	100
KLIEJDFO_00029	CC	0005737	cytoplasm	1.99052007351	0.509556570143	1	100
KLIEJDFO_00029	BP	0046492	heme B metabolic process	0.243649745337	0.376372012159	29	1
KLIEJDFO_00029	BP	0033526	tetrapyrrole biosynthetic process from glutamate	0.215560240245	0.372114131809	31	1
KLIEJDFO_00029	BP	0006780	uroporphyrinogen III biosynthetic process	0.118403875538	0.354663122842	33	1
KLIEJDFO_00030	MF	0043737	deoxyribonuclease V activity	13.9739722951	0.844639736846	1	100
KLIEJDFO_00030	BP	0006281	DNA repair	5.51173148947	0.645587159426	1	100
KLIEJDFO_00030	CC	0005737	cytoplasm	1.99050471533	0.509555779839	1	100
KLIEJDFO_00030	BP	0090305	nucleic acid phosphodiester bond hydrolysis	4.9626692906	0.628162756992	4	100
KLIEJDFO_00030	MF	0000287	magnesium ion binding	5.64769943323	0.64976618649	7	100
KLIEJDFO_00030	MF	0003727	single-stranded RNA binding	0.115292285431	0.354002250105	18	1
KLIEJDFO_00030	MF	0016891	endoribonuclease activity, producing 5'-phosphomonoesters	0.0818530721863	0.346241685029	19	1
KLIEJDFO_00030	MF	0005515	protein binding	0.0503381729207	0.337277319	22	1
KLIEJDFO_00030	BP	0016070	RNA metabolic process	0.0358830904174	0.33220499283	25	1
KLIEJDFO_00032	MF	0030527	structural constituent of chromatin	9.13986057999	0.743671577898	1	100
KLIEJDFO_00032	MF	0003677	DNA binding	3.24262928575	0.566166026353	3	100
KLIEJDFO_00034	CC	0042597	periplasmic space	6.64926835033	0.679115264914	1	100
KLIEJDFO_00034	BP	0036460	cellular response to cell envelope stress	0.223277922773	0.373310329958	1	1
KLIEJDFO_00034	MF	0050897	cobalt ion binding	0.114211856518	0.353770695323	1	1
KLIEJDFO_00034	MF	0016151	nickel cation binding	0.0952612503071	0.349515139748	2	1
KLIEJDFO_00034	MF	0042802	identical protein binding	0.0896419296354	0.348173260611	3	1
KLIEJDFO_00034	CC	0016021	integral component of membrane	0.0641112350933	0.341464925322	3	7
KLIEJDFO_00034	MF	0005507	copper ion binding	0.0853849868056	0.347128470303	4	1
KLIEJDFO_00034	CC	0030313	cell envelope	0.0626302393187	0.341037801815	5	1
KLIEJDFO_00034	MF	0008270	zinc ion binding	0.0514005081594	0.337619279602	5	1
KLIEJDFO_00035	MF	0000155	phosphorelay sensor kinase activity	6.65193297052	0.679190278772	1	100
KLIEJDFO_00035	BP	0018106	peptidyl-histidine phosphorylation	5.27131078188	0.6380695488	1	75
KLIEJDFO_00035	CC	0005886	plasma membrane	2.61368537469	0.539443334947	1	100
KLIEJDFO_00035	BP	0000160	phosphorelay signal transduction system	5.17526142279	0.635018397288	3	100
KLIEJDFO_00035	CC	0016021	integral component of membrane	0.911181762907	0.443301881497	3	100
KLIEJDFO_00035	MF	0005524	ATP binding	0.031603238053	0.330512638997	12	1
KLIEJDFO_00035	BP	0036460	cellular response to cell envelope stress	0.23426100879	0.374977551314	29	1
KLIEJDFO_00035	BP	0071284	cellular response to lead ion	0.218254049903	0.372534053869	30	1
KLIEJDFO_00035	BP	0071294	cellular response to zinc ion	0.18279298252	0.366779237771	32	1
KLIEJDFO_00035	BP	0046777	protein autophosphorylation	0.112920383845	0.353492468368	36	1
KLIEJDFO_00036	MF	0043565	sequence-specific DNA binding	6.28898514325	0.668830368597	1	100
KLIEJDFO_00036	BP	0000160	phosphorelay signal transduction system	5.1752623988	0.635018428436	1	100
KLIEJDFO_00036	CC	0005737	cytoplasm	0.0198680752707	0.325166544057	1	1
KLIEJDFO_00036	MF	0005524	ATP binding	2.99672129275	0.556056310611	3	100
KLIEJDFO_00036	BP	0006355	regulation of DNA-templated transcription	3.5211609928	0.577164269323	6	100
KLIEJDFO_00036	MF	0000156	phosphorelay response regulator activity	0.108593439208	0.352548509094	20	1
KLIEJDFO_00036	BP	1903508	positive regulation of nucleic acid-templated transcription	0.0773896687154	0.345093186073	28	1
KLIEJDFO_00036	BP	0006351	DNA-templated transcription	0.0561427765063	0.339104366043	42	1
KLIEJDFO_00037	MF	0004637	phosphoribosylamine-glycine ligase activity	11.4485363239	0.795994157566	1	100
KLIEJDFO_00037	BP	0009113	purine nucleobase biosynthetic process	9.68282130126	0.75652220929	1	100
KLIEJDFO_00037	BP	0006189	'de novo' IMP biosynthetic process	7.73939532076	0.70864304193	4	100
KLIEJDFO_00037	MF	0005524	ATP binding	2.99672204166	0.556056342019	4	100
KLIEJDFO_00037	MF	0046872	metal ion binding	2.52846633541	0.535584726407	12	100
KLIEJDFO_00038	MF	0004643	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	11.4622148762	0.796287565673	1	100
KLIEJDFO_00038	BP	0006189	'de novo' IMP biosynthetic process	7.73940941326	0.708643409695	1	100
KLIEJDFO_00038	MF	0003937	IMP cyclohydrolase activity	11.3839744535	0.794606918468	2	100
KLIEJDFO_00041	MF	0016407	acetyltransferase activity	6.51736640271	0.675383013588	1	100
KLIEJDFO_00041	BP	0018393	internal peptidyl-lysine acetylation	0.103525821512	0.351418722542	1	1
KLIEJDFO_00041	MF	0016410	N-acyltransferase activity	0.0837263454821	0.346714353391	9	1
KLIEJDFO_00041	MF	0140096	catalytic activity, acting on a protein	0.0346597205998	0.331732060147	10	1
KLIEJDFO_00042	BP	0019281	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	13.3488296324	0.835203448709	1	100
KLIEJDFO_00042	MF	0008899	homoserine O-succinyltransferase activity	12.9628226115	0.827476919566	1	100
KLIEJDFO_00042	CC	0005737	cytoplasm	1.99051672911	0.509556398046	1	100
KLIEJDFO_00042	MF	0004414	homoserine O-acetyltransferase activity	12.5321806853	0.818719908832	3	100
KLIEJDFO_00043	MF	0004474	malate synthase activity	12.2509249758	0.812919186278	1	100
KLIEJDFO_00043	BP	0006097	glyoxylate cycle	10.5373028781	0.776036798977	1	100
KLIEJDFO_00043	CC	0005737	cytoplasm	0.0198741743916	0.325169685236	1	1
KLIEJDFO_00043	BP	0006099	tricarboxylic acid cycle	7.49649383208	0.702253618172	4	100
KLIEJDFO_00043	MF	0016829	lyase activity	0.0474350009489	0.336323946977	6	1
KLIEJDFO_00044	MF	0004451	isocitrate lyase activity	12.6649423381	0.8214354119	1	100
KLIEJDFO_00044	BP	0019752	carboxylic acid metabolic process	3.41499000387	0.573025121543	1	100
KLIEJDFO_00044	CC	0005829	cytosol	0.067295323719	0.342366828932	1	1
KLIEJDFO_00044	MF	0046872	metal ion binding	2.52846684006	0.535584749448	5	100
KLIEJDFO_00044	BP	0006081	cellular aldehyde metabolic process	0.15568723815	0.361991886593	11	2
KLIEJDFO_00044	BP	0006099	tricarboxylic acid cycle	0.149951216577	0.360926572874	12	2
KLIEJDFO_00044	BP	0044262	cellular carbohydrate metabolic process	0.120758237224	0.355157415171	13	2
KLIEJDFO_00045	MF	0008772	[isocitrate dehydrogenase (NADP+)] kinase activity	14.3459330532	0.846908832928	1	100
KLIEJDFO_00045	BP	0006097	glyoxylate cycle	10.5373111101	0.776036983088	1	100
KLIEJDFO_00045	CC	0005737	cytoplasm	1.99052998683	0.509557080262	1	100
KLIEJDFO_00045	MF	0004721	phosphoprotein phosphatase activity	7.76954275577	0.709429021324	2	100
KLIEJDFO_00045	BP	0006006	glucose metabolic process	7.83860745785	0.711223891768	3	100
KLIEJDFO_00045	MF	0004674	protein serine/threonine kinase activity	7.08861342412	0.691287015257	3	100
KLIEJDFO_00045	BP	0006099	tricarboxylic acid cycle	7.49649968855	0.702253773462	5	100
KLIEJDFO_00045	MF	0005524	ATP binding	2.99673085157	0.556056711494	12	100
KLIEJDFO_00045	BP	0016310	phosphorylation	3.95387575014	0.593420835056	15	100
KLIEJDFO_00045	BP	0070262	peptidyl-serine dephosphorylation	0.177304957942	0.365840228332	27	1
KLIEJDFO_00045	BP	0018209	peptidyl-serine modification	0.125370531716	0.356111982407	29	1
KLIEJDFO_00045	MF	0016208	AMP binding	0.118417737565	0.35466604745	31	1
KLIEJDFO_00045	BP	0050790	regulation of catalytic activity	0.0622261862637	0.34092039721	32	1
KLIEJDFO_00045	MF	0005515	protein binding	0.0503441259979	0.337279245267	33	1
KLIEJDFO_00047	BP	0006355	regulation of DNA-templated transcription	3.52113960872	0.577163441981	1	100
KLIEJDFO_00047	MF	0003677	DNA binding	3.24275070162	0.566170921428	1	100
KLIEJDFO_00047	CC	0005829	cytosol	0.067303307221	0.342369063146	1	1
KLIEJDFO_00047	MF	0005515	protein binding	0.0503403588361	0.337278026321	6	1
KLIEJDFO_00047	MF	0003700	DNA-binding transcription factor activity	0.047600285565	0.336378995006	7	1
KLIEJDFO_00047	BP	0006097	glyoxylate cycle	0.105400529402	0.351839830053	18	1
KLIEJDFO_00047	BP	1903507	negative regulation of nucleic acid-templated transcription	0.0775738273745	0.345141217903	22	1
KLIEJDFO_00048	MF	0042084	5-methyltetrahydrofolate-dependent methyltransferase activity	11.7345861782	0.802093958326	1	100
KLIEJDFO_00048	BP	0009086	methionine biosynthetic process	8.14689931661	0.719141074422	1	100
KLIEJDFO_00048	CC	0005829	cytosol	0.0672310141727	0.342348826822	1	1
KLIEJDFO_00048	MF	0008172	S-methyltransferase activity	9.73315247671	0.757694970163	3	100
KLIEJDFO_00048	MF	0031419	cobalamin binding	9.20623571802	0.745262635606	4	100
KLIEJDFO_00048	BP	0042558	pteridine-containing compound metabolic process	7.44383768109	0.700854928764	4	100
KLIEJDFO_00048	MF	0008270	zinc ion binding	5.11375058551	0.63304952131	8	100
KLIEJDFO_00048	BP	0032259	methylation	4.97357416662	0.628517947461	11	100
KLIEJDFO_00048	BP	0050667	homocysteine metabolic process	0.0967463368012	0.349863114249	36	1
KLIEJDFO_00048	BP	0006730	one-carbon metabolic process	0.0803789749383	0.345865922117	38	1
KLIEJDFO_00048	BP	0006575	cellular modified amino acid metabolic process	0.0672687783486	0.342359399154	41	1
KLIEJDFO_00049	MF	0005436	sodium:phosphate symporter activity	12.2322438888	0.81253155396	1	100
KLIEJDFO_00049	BP	0044341	sodium-dependent phosphate transport	11.9857434818	0.807388680256	1	100
KLIEJDFO_00049	CC	0005886	plasma membrane	2.61369116902	0.53944359515	1	100
KLIEJDFO_00049	BP	0035725	sodium ion transmembrane transport	9.53187779187	0.75298669483	2	100
KLIEJDFO_00049	CC	0016021	integral component of membrane	0.911183782922	0.443302035132	3	100
KLIEJDFO_00049	MF	0005315	inorganic phosphate transmembrane transporter activity	0.0955852421456	0.349591285163	16	1
KLIEJDFO_00049	BP	0035435	phosphate ion transmembrane transport	0.0969253813927	0.34990488572	19	1
KLIEJDFO_00050	MF	0016805	dipeptidase activity	10.2301787113	0.769117126059	1	100
KLIEJDFO_00050	BP	0006508	proteolysis	4.39187662037	0.608992803829	1	100
KLIEJDFO_00050	CC	0005737	cytoplasm	1.99050571776	0.509555831422	1	100
KLIEJDFO_00050	MF	0008236	serine-type peptidase activity	6.30408234398	0.669267168326	3	100
KLIEJDFO_00050	MF	0004177	aminopeptidase activity	0.0806871584945	0.345944764395	9	1
KLIEJDFO_00050	MF	0005515	protein binding	0.0503278568782	0.337273980716	10	1
KLIEJDFO_00051	MF	0016491	oxidoreductase activity	2.90880349495	0.552341717883	1	95
KLIEJDFO_00052	BP	0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system	8.21961095411	0.720986423668	1	100
KLIEJDFO_00052	CC	0005886	plasma membrane	2.61366984874	0.539442637728	1	100
KLIEJDFO_00052	MF	0103111	D-glucosamine PTS permease activity	0.135211804527	0.358091721112	1	1
KLIEJDFO_00052	MF	0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	0.0942607383248	0.349279175817	2	1
