qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
NAAKIICH_00026	2519.29538574	53.7041362089	61	1374	1.63391389169	0.068242740255	0.00135425294011	MFS transporter family glucose-6-phosphate receptor UhpC	UHPC
NAAKIICH_00026	382.816476225	0.880614795811	1	16	0.745488253815	0.00445595482164	3.63496894856e-07	Sensor histidine protein kinase UhpB	UHPC
NAAKIICH_00026	220.850033299	2.64301816604	3	433	0.712297020214	0.0640698140673	2.71923756836e-07	Phosphoglycerate transporter	UHPC
NAAKIICH_00026	13.9295835637	7.93081516601	9	901788	0.629409650144	0.0638449027902	9.11984627226e-07	MFS transporter	UHPC
NAAKIICH_00026	49.280918013	4.39618919258	5	23966	0.615604293129	0.0111168344471	1.83331790298e-07	Major facilitator superfamily protein	UHPC
NAAKIICH_00027	3462.1219913	44.9455019237	51	574	2.04686377835	0.135872260504	0.000134188374742	Hexose phosphate transporter	UHPT
NAAKIICH_00027	1270.61423998	22.0321087861	25	1024	1.12199106553	0.0448025255495	1.5497964062e-06	Sugar phosphate antiporter	UHPT
NAAKIICH_00027	939.001784567	4.40642175722	5	75	0.980386898316	0.0278912364197	0.000191459315767	Hexose phosphate transport protein UhpT	UHPT
NAAKIICH_00027	331.983137012	1.76256870289	2	96	0.729844358829	0.0133034537787	1.36760896619e-05	Hexosephosphate transport protein	UHPT
NAAKIICH_00027	156.307688147	1.76256870289	2	433	0.66286488361	0.0195128438617	5.52059408856e-08	Phosphoglycerate transporter	UHPT
NAAKIICH_00027	138.608426135	0.856386431441	1	130	0.645982035442	0.0010163490254	2.42912723283e-10	MFS 1 domain containing protein	UHPT
NAAKIICH_00028	966.98977718	87.7310116324	100	24310	1.10863777732	0.248755239434	7.94775364726e-05	Adenine deaminase	ADE
NAAKIICH_00029	2652.89972146	4.4014819105	5	11	1.65944824258	0.0156321549058	0.00016559486129	Xanthine/uracil permase	YICO
NAAKIICH_00029	1799.12739705	6.9713999183	8	60	1.32378725936	0.0266702623371	5.30751489295e-05	Xanthine/uracil permeases family protein	YICO
NAAKIICH_00029	1306.03054406	6.97572130977	8	114	1.15005737202	0.0710285043144	2.35538297307e-06	Inorganic anion transporter, sulfate permease (SulP) family	YICO
NAAKIICH_00029	1079.33184737	14.9143495771	17	763	1.0593361947	0.0709480708494	4.89101439361e-05	Adenine permease AdeQ	YICO
NAAKIICH_00029	608.670023737	4.34894647009	5	204	0.905791891109	0.136450018624	0.000268587153967	Permease YicO	YICO
NAAKIICH_00029	200.437749436	24.6408422366	28	60325	0.71030435572	0.0757143457903	3.2633826685e-05	NCS2 family permease	YICO
NAAKIICH_00029	6.05528548971	2.62937099282	3	652416	0.629272479306	0.0695289126612	2.06998013661e-06	MFS transporter, AGZA family, xanthine/uracil permease	YICO
NAAKIICH_00030	3399.18008059	0.87354569804	1	10	2.03808025641	0.166493829721	0.0083247211919	Probable membrane protein YPO2654	
NAAKIICH_00030	3343.58594625	0.859258719563	1	5	1.95267069599	0.0475696656346	0.00121973501627	YicN	
NAAKIICH_00031	116.137155667	48.7217699288	58	597458	0.738149179565	0.191876002966	1.78632940601e-06	DNA-binding transcriptional regulator	
NAAKIICH_00031	129.384673938	6.91405876377	8	9742	0.665803236663	0.0453761208726	1.15127241708e-06	Toxin-antitoxin system, antitoxin component, Xre family	
NAAKIICH_00031	34.3349698496	6.12479632897	7	107395	0.628475349201	0.0466817990479	3.88268499653e-07	HTH cro/C1-type domain-containing protein	
NAAKIICH_00031	48.7773153424	16.8668269909	20	402307	0.609510926137	0.0	0.0	Helix-turn-helix domain-containing protein	
NAAKIICH_00032	620.178040983	56.5340776801	71	41949	0.875125045557	0.0699124874163	1.05416641608e-05	Type II toxin-antitoxin system RelE/ParE family toxin	
NAAKIICH_00033	3580.27754705	82.970380558	95	1670	2.07286634576	0.0957259685087	0.00102818170346	Purine ribonucleoside efflux pump NepI	NEPI
NAAKIICH_00035	4159.88864045	50.4334009561	58	520	2.36006448578	0.199726909284	0.0126883840301	HilA family transcriptional regulator EilA	EILA
NAAKIICH_00035	43.9449799002	18.0916525221	22	588393	0.670857059916	0.119394392972	1.98402535518e-06	Transcriptional regulator	EILA
NAAKIICH_00035	111.449423468	0.876938632779	1	219	0.639276025109	0.00886085568029	1.10578829044e-07	Invasion protein regulator	EILA
NAAKIICH_00035	25.3881769567	1.75387726556	2	16779	0.623548171722	0.0441375260857	6.05672438003e-07	Transcriptional regulatory protein	EILA
NAAKIICH_00035	50.5471115673	3.51237333386	4	17029	0.610218844627	0.0	0.0	OmpR/PhoB-type domain-containing protein	EILA
NAAKIICH_00036	7518.19550253	48.7114491154	60	155	3.67339326828	0.143600752902	0.000333411431086	IpaD/SipD/SspD family type III secretion system needle tip protein	SIPD
NAAKIICH_00036	1049.12067125	24.3747345833	28	1993	1.06353211526	0.101667205666	1.13880276778e-05	Type III effector protein IpaD/SipD/SspD	SIPD
NAAKIICH_00037	1959.07455293	6.05836723133	8	464	1.46784503077	0.177764282262	6.99991276384e-06	Putative type III effector protein	
NAAKIICH_00038	9168.42324343	42.4361148899	51	87	4.31708253097	0.112625077846	0.00109711679218	Type III cell invasion protein SipB	IPAB
NAAKIICH_00038	5140.82058441	15.9311154208	19	39	2.67802269746	0.0587213341631	0.0286078294641	T3SSipB domain-containing protein	IPAB
NAAKIICH_00038	1443.15425066	5.86182310423	7	67	1.2068718684	0.0747360536205	2.9859472714e-06	YopB/SseC family type III secretion system translocon subunit	IPAB
NAAKIICH_00038	199.871599562	2.64484795872	3	711	0.678173409079	0.0155184320409	1.36035874328e-08	Putative ATP synthase F0, A subunit	IPAB
NAAKIICH_00039	3200.01580342	63.8433849929	82	1610	1.90460946146	0.0652885961725	9.20590510572e-06	Type III secretion system translocator chaperone SicA	SICA
NAAKIICH_00039	586.587342121	1.23742769244	2	18	0.856042451717	0.0592588069072	1.7360394088e-05	Salmonella invasin chaperone	SICA
NAAKIICH_00039	588.687991544	1.24185906959	2	18	0.826103024466	0.00118456301029	4.72641326548e-07	Surface presentation of antigens secretory proteins	SICA
NAAKIICH_00039	29.5257717755	5.96548918747	9	162387	0.608315604084	0.0122741328962	2.46943109763e-07	Tetratricopeptide repeat protein	SICA
NAAKIICH_00040	1870.06097733	0.814927077112	1	2	1.34362980754	0.010564177507	0.000320126591121	YicS	YICS
NAAKIICH_00040	437.468577118	3.45212523421	4	3279	1.00434422908	0.451616444371	4.1355681105e-06	Periplasmic protein	YICS
NAAKIICH_00040	15.5830864074	0.82071321718	1	145006	0.612422103391	0.0305450354026	3.22556390306e-09	Transporter	YICS
NAAKIICH_00041	2624.43968956	1.72658044529	2	66	1.64098352953	0.00227859135739	1.41718092378e-08	Lipoprotein 28	
NAAKIICH_00042	1436.63016937	6.07050568328	7	63	1.18030198242	0.029523323319	0.000127665735746	Transport protein YicL	YICL
NAAKIICH_00042	422.44432372	59.6248345632	68	70259	0.876894832846	0.22248490233	5.2561893381e-06	DMT family transporter	YICL
NAAKIICH_00042	31.5156058883	5.23673692938	6	96306	0.630466669405	0.0525668223921	5.59089880233e-07	EamA family transporter	YICL
NAAKIICH_00042	39.5357034711	2.6335188859	3	15597	0.610946576614	0.00968357101812	1.29307816027e-07	Predicted inner membrane protein	YICL
NAAKIICH_00043	996.144101711	78.9008915693	90	18563	1.05201442985	0.119918119	9.30468316694e-06	Sugar efflux transporter	SETC
NAAKIICH_00043	15.2472477185	8.74862837499	10	901918	0.62000528531	0.04510637346	4.14422934929e-07	MFS transporter	SETC
NAAKIICH_00045	1757.640666	25.4998939871	29	681	1.34506980764	0.0981021320316	0.000970563157862	Inner membrane symporter YicJ	YICJ
NAAKIICH_00045	496.637244721	0.873116757495	1	2	0.832360244092	0.0824610642431	4.91077179126e-05	Putative symporter yihO	YICJ
NAAKIICH_00045	226.423615258	50.0640768928	57	157937	0.749724530471	0.1304812593	8.46927935199e-07	Glycoside-pentoside-hexuronide family transporter	YICJ
NAAKIICH_00045	49.4411780676	3.52509795654	4	16395	0.637960374713	0.0531771636935	3.36407305123e-07	Sugar transporter	YICJ
NAAKIICH_00046	721.700439726	75.181253471	86	32278	0.8885543365	0.0186304076188	2.22855703281e-06	Alpha-xylosidase	YICI
NAAKIICH_00046	660.967907966	2.62718502026	3	47	0.872191744692	0.0335562444559	0.000988597192984	Alpha-xylosidase YicI	YICI
NAAKIICH_00046	475.968848702	0.872647498098	1	3	0.780387539481	0.0	0.0	Predicted alpha-glucosidase	YICI
NAAKIICH_00046	311.317967519	8.73571750695	10	2342	0.777360317922	0.118552958384	3.14855192096e-06	Putative glycosyl hydrolase	YICI
NAAKIICH_00047	880.126158831	41.4903204294	49	8146	1.04343449722	0.191258040384	0.000863614137593	PRD domain-containing protein	LICR
NAAKIICH_00047	690.63801939	28.4887218347	33	6237	0.921186555994	0.103642026208	5.37173796362e-05	Transcriptional antiterminator	LICR
NAAKIICH_00047	599.438872983	1.65667177542	2	28	0.832289595871	0.00473979645743	9.7727762009e-05	LicR	LICR
NAAKIICH_00047	1.8145606554	0.87682437753	1	549368	0.601920935653	0.021122847454	1.12005981189e-07	Transcriptional regulator	LICR
NAAKIICH_00048	871.538360431	7.85178162151	9	256	0.960173996285	0.0406761836856	1.37379641826e-05	Putative phosphotransferase system (PTS), fructose-specific IIA component	
NAAKIICH_00048	899.126701439	2.53133228339	3	25	0.950232922217	0.00109469638728	0.000102627786308	FrvA	
NAAKIICH_00048	725.694822507	65.1162787461	77	25391	0.918418082846	0.071961691512	2.2867072183e-05	PTS sugar transporter subunit IIA	
NAAKIICH_00048	202.910849925	9.36332518646	11	6713	0.689061050441	0.0337670706057	8.15248688212e-06	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	
NAAKIICH_00049	2518.21424054	75.8721807099	89	2842	1.63753771902	0.0759459372267	3.38038228379e-05	PTS fructose transporter subunit IIB	MANP
NAAKIICH_00049	460.809842215	8.43937167337	10	1050	0.793745021684	0.0366431794892	9.98342055604e-06	PTS system fructose-specific IIA component	MANP
NAAKIICH_00049	490.2004813	0.876092685581	1	7	0.786503464661	0.000795624324893	7.95624324893e-05	FrwB	MANP
NAAKIICH_00050	1807.29101427	71.9574555141	83	4782	1.35422016375	0.0779304810773	3.01533724103e-05	PTS fructose transporter subunit IIC	
NAAKIICH_00050	596.991369841	7.88329824433	9	526	0.847025094806	0.0343932860457	5.26327378466e-06	Phosphotransferase system, fructose-specific IIBC component	
NAAKIICH_00050	367.61002878	6.96245158933	8	1082	0.750885134304	0.0261150027196	8.56755408878e-06	Phosphotransferase system, EIIC	
NAAKIICH_00051	1019.06791308	1.75142759482	2	3	0.997627165232	0.0	0.0	Predicted fructose-bisphosphate aldolase, class-II family	KBAY
NAAKIICH_00051	561.050774939	76.7931210855	90	63407	0.940117759149	0.237163347327	4.37545089916e-05	Aldolase	KBAY
NAAKIICH_00052	542.109897463	65.2130237603	76	50418	0.997055762595	0.358887799436	6.34954370751e-05	Ketose-bisphosphate aldolase	
NAAKIICH_00052	414.188937959	9.6561839259	11	1894	0.8320254889	0.14405601275	1.13479242731e-05	Fructose-bisphosphate aldolase, class II family	
NAAKIICH_00052	516.990813714	0.875739506193	1	2	0.796796325486	0.0	0.0	Predicted fructose-bisphosphate aldolase, class-II family	
NAAKIICH_00053	7612.21780614	12.0693713356	14	16	3.70246633647	0.127507905863	1.19534373291e-06	Putative sugar kinase/transcriptional regulator. ATPase domain	YAJF
NAAKIICH_00053	606.775954464	0.867190685646	1	13	0.838301748738	0.0105192142379	0.000809170325989	Mannokinase	YAJF
NAAKIICH_00053	254.304586267	11.1185312047	13	12162	0.719841996714	0.0530550820849	4.84351170717e-05	Fructokinase	YAJF
NAAKIICH_00053	41.4141056847	12.2554597948	15	549368	0.640838333388	0.0646654491145	1.54163749058e-07	Transcriptional regulator	YAJF
NAAKIICH_00053	116.720422404	2.56152720466	3	3064	0.63744628987	0.00143041385207	7.83230653246e-08	ROK family sugar kinase	YAJF
NAAKIICH_00053	54.7357603255	1.51154874184	2	4848	0.612540646145	0.00121951320911	6.97226717591e-10	N-acetylglucosamine kinase	YAJF
NAAKIICH_00053	31.2069056421	2.1963724168	3	31363	0.60384218116	0.00256479577235	3.85717164753e-06	Glucokinase	YAJF
NAAKIICH_00054	1394.82473459	50.9719929254	61	7110	1.25870198842	0.209003489897	1.22468138279e-05	D-lyxose/D-mannose family sugar isomerase	
NAAKIICH_00055	3468.66938652	2.61799822702	3	13	2.01475050733	0.07026682743	0.00206670900602	Putative membrane protein YicH	YICH
NAAKIICH_00055	778.604813982	8.76203704521	10	2890	0.919067254219	0.0332549026729	1.15104713139e-05	AsmA domain-containing protein	YICH
NAAKIICH_00056	4557.58293243	22.0271196774	25	90	2.48028660333	0.126619879629	0.00724470790294	Purine permease yicE	XANP
NAAKIICH_00056	906.982985656	23.7867570922	27	2650	0.980665091291	0.0525825783209	0.000156525900872	Xanthine permease XanP	XANP
NAAKIICH_00056	327.660106278	16.7444026775	19	10059	0.774280138798	0.100407538365	5.04764576329e-06	Xanthine permease	XANP
NAAKIICH_00056	107.479932931	0.881284351445	1	259	0.638721828088	0.0108110468387	4.56659774365e-09	Predicted transporter	XANP
NAAKIICH_00056	64.2324671558	3.52513740578	4	11583	0.633061105727	0.0327699710747	1.7097376672e-06	Putative purine permease	XANP
NAAKIICH_00057	1563.78789455	88.0597164809	100	9296	1.4915573597	0.520827121474	0.00019137502167	Sodium/glutamate symporter	GLTS
NAAKIICH_00058	752.347063206	87.738738587	100	40157	0.977968983751	0.164203241212	0.000122031323477	ATP-dependent DNA helicase RecG	RECG
NAAKIICH_00059	1937.48351251	87.8511055592	100	6056	1.6222701576	0.485427126589	1.87749879845e-05	tRNA (guanosine(18)-2'-O)-methyltransferase	TRMH
NAAKIICH_00060	1722.05124953	88.1720276645	100	7666	1.28015171972	0.00251173254416	8.31578277327e-08	Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	SPOT
NAAKIICH_00061	860.876155334	87.3545644934	100	30671	0.997147173239	0.118481823242	6.72393418483e-05	DNA-directed RNA polymerase subunit omega	RPOZ
NAAKIICH_00062	726.192921218	87.628776267	100	43098	1.00911817522	0.242715713933	8.39176427864e-05	Guanylate kinase	GMK
NAAKIICH_00063	2667.01549258	87.1827593269	100	3196	1.74383400252	0.164203166167	6.37119178059e-06	DNA ligase B	LIGB
NAAKIICH_00064	471.26303888	21.0431687389	24	17845	0.811407457095	0.0620333684129	0.00122781422354	Inner membrane protein yicG	YICG
NAAKIICH_00064	277.044207058	7.9065441459	9	7289	0.70966729318	0.0166971968978	4.80005559281e-06	Trimeric intracellular cation channel family protein	YICG
NAAKIICH_00065	2527.61676048	68.2144303114	78	2187	1.74576093706	0.273045383037	8.99274070492e-06	DNA damage-inducible protein D	DIND
NAAKIICH_00065	1309.44737565	2.61768174505	3	12	1.11922716535	0.0102270249104	0.00139459430597	DNA-damage-inducible protein DinD	DIND
NAAKIICH_00065	898.033506506	13.1107463416	15	640	0.949213402602	0.0	0.0	DNA-damage-inducible protein	DIND
NAAKIICH_00065	275.470560183	2.63150898784	3	274	0.709766620927	0.0180723382025	2.88030480905e-06	BRO family, N-terminal domain protein	DIND
NAAKIICH_00066	2.25681406901e-13	0.875747956656	1	108	0.592545936835	0.00480364883224	1.47703805184e-07	YicC domain protein	
NAAKIICH_00067	949.944879649	87.9193118577	100	25190	1.09861979672	0.242716033112	0.000117365678101	Ribonuclease PH	RPH
NAAKIICH_00068	716.805595024	87.8395420808	100	44237	1.0072684688	0.246302711287	0.000289690258812	Orotate phosphoribosyltransferase	PYRE
NAAKIICH_00069	1023.52527959	1.5777983882	2	4	1.03011630662	0.0579289090653	0.00019364906225	MsDNA specific RNA-directed DNA polymerase	
NAAKIICH_00069	237.018719773	37.5686046929	51	105585	0.777901132804	0.175647269792	2.95952256969e-05	Reverse transcriptase (RNA-dependent DNA polymerase)	
NAAKIICH_00069	263.566390497	33.4829595159	47	67847	0.762172236745	0.125935165538	2.14053841816e-06	RNA-directed DNA polymerase	
NAAKIICH_00070	2203.46732173	87.294146353	100	4682	1.53732698423	0.124377354648	0.00100287882877	Nucleoid occlusion factor SlmA	SLMA
NAAKIICH_00071	833.309560566	87.7496461703	100	32734	1.05717448377	0.252521445386	0.000714674301101	Deoxyuridine 5'-triphosphate nucleotidohydrolase	DUT
NAAKIICH_00072	811.158828321	87.9172555992	100	34545	0.966681460817	0.0985219385478	6.51029261296e-05	Coenzyme A biosynthesis bifunctional protein CoaBC	COABC
NAAKIICH_00073	6212.68662441	87.9291469812	100	589	3.2143519522	0.261777334159	0.026765766735	UPF0758 protein YicR	YICR
NAAKIICH_00074	798.516916753	87.2921930216	100	35648	0.977356304264	0.128202614428	0.000107595771238	50S ribosomal protein L28	RPMB
NAAKIICH_00075	772.2493284	87.0086834155	100	38114	0.970424480599	0.13494899279	8.91530303903e-05	50S ribosomal protein L33	RPMG
NAAKIICH_00076	922.864649496	88.0096812494	100	26690	1.22282679637	0.497504121806	0.000187600774457	Formamidopyrimidine-DNA glycosylase	MUTM
NAAKIICH_00077	765.659038398	87.7725176382	100	38773	1.02745564685	0.247521128182	0.000291677896752	Phosphopantetheine adenylyltransferase	COAD
NAAKIICH_00078	1000.9850597	88.1069954978	100	22687	1.12223437155	0.248754856295	1.36918853213e-05	3-deoxy-D-manno-octulosonic acid transferase	WAAA
NAAKIICH_00079	2520.59790909	84.152959704	96	3365	1.64650336977	0.0910495040382	0.000398449913247	Lipopolysaccharide core heptosyltransferase RfaQ	RFAQ
NAAKIICH_00079	481.425066702	0.876194461514	1	5	0.800536952645	0.0338998261714	9.04659268442e-07	Putative LPS biosynthesis enzyme	RFAQ
NAAKIICH_00079	4.3981400493	0.876194461514	1	108882	0.597742023494	0.0112882380824	6.45408071419e-08	Glycosyl transferase	RFAQ
